Código,Nome da Sociedade,Data,Data_original,Endereço,Licença,Estatuto,Notação-GIFI,Tipo de licença,Obs,Presidente,Licença anterior,Nomes/Sujeitos,Doc policial,Tipo_licenca_categoria,Tipo_licenca_componentes
1043,grêmio carnavalesco encrenca do encantado,1913-05-12,12/05/1913,"travessa gomes, 1",1,1,6c432,aprovação de estatutos e licença anual,,,0,0,0,estatutos_anual,estatutos|licenca_anual
1044,grêmio dançante carnavalesco da magnolia,1913-12-03,03/12/1913,"rua de s. carlos, 111",1,0,6c432,licença anual,empregados do comércio e da estrada de ferro,,0,0,0,licenca_anual,licenca_anual
1045,clube recreatico chiveiro de ouro,1913-01-11,11/01/1913,"rua lopes quintas, 18, gávea",1,0,6c432,licença anual,,,1,0,0,licenca_anual,licenca_anual
1046,clube dançante carnavalesco silenciosos das laranjeiras,1913-01-14,14/01/1913,"rua leão, 16",1,0,6c432,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1047,sociedade carnavalesca triunfo dos beija flores,1913-01-25,25/01/1913,"rua bom jesus do monte, 7",1,0,6c432,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1048,sociedade dançante carnavalesca flor da gávea,1913-01-14,14/01/1913,"rua marquez de s. vicente, 88",0,0,6c432,licença anual,,,1,0,0,licenca_anual,licenca_anual
1049,clube carnavalesco progressistas de sta cruz,1913-08-09,09/08/1913,"rua da passagem do gado, 333",1,1,6c432,licença anual,,,0,0,0,licenca_anual,licenca_anual
1050,clube dos fidalgos,1913-05-22,22/05/1913,"rua do itapiru, 24",1,1,6c432,licença anual,,,0,0,0,licenca_anual,licenca_anual
1051,grêmio carnavalesco caprichosos de anchieta,1913-12-31,31/12/1913,"rua s. bento, 28 E",1,0,6c432,passeata 31/12,,,1,0,0,passeata,passeata
1052,clube união familiar do catete,1913-05-10,10/05/1913,"rua do catete, 257",1,0,6c432,licença anual,,,1,0,0,licenca_anual,licenca_anual
1053,grêmio recreativo carnavalesco flor da primavera,1913-01-02,02/01/1913,"rua cardoso júnior, 297",0,0,6c432,licença anual,operários,,1,0,0,licenca_anual,licenca_anual
1054,grupo carnavalesco paz e amor,1913-01-13,13/01/1913,"praia do cabeceiro, ilha do governador",1,0,6c432,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1055,zé-pereira [anúncio],1913-01-25,25/01/1913,"rua de são pedro, 09",1,0,6c432,zé-pereira [anúncio],itinerário,nunes dos santos & cia,0,0,0,ze_pereira,ze_pereira
1056,grupo cama verde imperial,1913-01-16,16/01/1913,bangu,1,0,6c432,sair no carnaval,operários,josé  maria ribeiro,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1057,clube carnavalesco destemidos do conselheiro,1913-01-15,15/01/1913,"rua conselheiros zacharias, 148",1,0,6c432,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1058,grêmio recreativo carnavalesco flor da primavera,1913-01-13,13/01/1913,"rua cardoso júnior, 297",1,0,6c432,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1059,sociedade carnavalesca triunfo dos beija flores,1912-12-30,30/12/1912,"rua bom jesus do monte, 7",1,1,6c432,aprovação dos estatutos e licença anual,,,0,0,0,estatutos_anual,estatutos|licenca_anual
1060,[festividade do sistema africano],1912-12-03,03/12/1912,"rua navarro, 119, catumbi",1,0,6c432,festividade africana,,virgílio de almeida,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1061,sociedade carnavalesca rainha do mar,1913-01-18,18/01/1913,"rua d. carlos I, 209",0,0,6c432,licença anual e sair no carnaval,"sócios, moradias e profissões",,1,1,0,desfile_anual,desfile_carnavalesco|licenca_anual
1062,clube dançante familiar carnavalesco smart,1913-07-27,27/07/1913,"rua dos andradas, 116",1,1,6c432,aprovação dos estatutos e licença anual,,,0,0,0,estatutos_anual,estatutos|licenca_anual
1063,clube dos relampagos carnavalescos,1913-01-17,17/01/1913,"praça tiradentes, 38",1,0,6c432,licença anual,,,0,0,0,licenca_anual,licenca_anual
1064,sociedade dançante carnavalesca triunfo dos caçadores da montanha,1913-01-10,10/01/1913,"rua pedro américo, 30",1,0,6c432,licença anual,,,1,0,0,licenca_anual,licenca_anual
1065,sociedade dançante carnavalesca triunfo dos caçadores praga do egito,1913-01-11,11/01/1913,"rua babilonia, 35",1,0,6c432,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1066,grupo rosa branca,1913-01-11,11/01/1913,"rua são clemente, 285",1,0,6c432,sair no carnaval,,antonio ignacio bittencourt,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1067,clube dançante familiar violetas,1913-06-05,05/06/1913,"praça marechal rangel, 17, csacadura",1,1,6c432,"aprovação de estatutos, licença anual",,,0,0,0,estatutos_anual,estatutos|licenca_anual
1068,sociedade dançante carnavalescas flor das bananeiras,1913-01-17,17/01/1913,"rua carlos xavier, 64",1,0,6c432,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1069,clube dançante familiar violetas,1913-01-18,18/01/1913,"praça marechal rangel, 17, csacadura",1,0,6c432,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1070,sociedade dançante familiar carnavalesca violetas mimosas,1913-01-03,03/01/1913,"rua de s. christóvão, 563",1,0,6c432,"aprovação de estatutos, licença anual",operários e empregados do comercio,americo antonio de araujo,0,0,0,estatutos_anual,estatutos|licenca_anual
1071,sociedade dançante carnavalesca guerreiros do engenho de dentro,1913-01-08,08/01/1913,"rua ?, 3",1,0,6c432,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1072,sociedade dançante familiar carnavalesca guerreiros moreninhas de d. clara,1913-01-06,06/01/1913,"rua da estação, 59",1,0,6c432,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1073,clube dos mokas,1913-06-25,25/06/1913,"rua estácio de sá, 77",1,1,6c432,"aprovação de estatutos, licença anual",,,0,0,0,estatutos_anual,estatutos|licenca_anual
1074,clube dançante carnavalesco silenciosos das laranjeiras,1913-02-08,08/02/1913,"rua leão, 3",1,1,6c433,aprovação dos estatutos,,,1,0,0,estatutos,estatutos
1075,sociedade carnavalesca estrela dos dois diamantes,1912-11-25,25/11/1912,"rua pedro américo, 32",1,1,6c433,"aprovação de estatutos, licença anual",,,0,0,0,estatutos_anual,estatutos|licenca_anual
1076,rancho carnavalesco silenciosos do ipiranga,1913-01-28,28/01/1913,"rua do ipiranga, 44",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1077,clube carnavalesco teimosos de madureira,1913-01-31,31/01/1913,estação de madureira,1,0,6c433,sair 2ª feira de carnaval,croquis,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1078,sociedade dançante carnavalesca damas japonesas,1913-01-10,10/01/1913,"rua santo amaro, 222",1,0,6c433,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1079,sociedade dançante carnavalesca mimoso myosotis,1913-01-18,18/01/1913,rua do catete 343,1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1080,grêmio carnavalesco magnólia,1913-01-04,04/01/1913,"rua de são carlos, 111",1,0,6c433,sair no carnaval,"empregados do comercio, operários e funcionários públicos",,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1081,grupo carnavalesco união de todos,1913-01-27,27/01/1913,"rua miguel de paiva, 35",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1082,grêmio dançante carnavalesco rainha da lua,1912-11-16,16/11/1912,"rua lopes, 6, madureira",1,1,6c433,aprovação de estatutos e licença anual,,,0,0,0,estatutos_anual,estatutos|licenca_anual
1083,sociedade dançante carnavalesca flor do abacate,1913-01-30,30/01/1913,"praça duque de caxias, 3",1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1084,clube dançante familiar congresso dos bohemios,1913-10-18,18/10/1913,"rua uruguaiana, 107",0,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1085,grupo carnavalesco sereno de prata de madureira,1913-01-14,14/01/1913,"rua carolina machado, 366",1,0,6c433,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1086,grupo carnavalesco caprichosos das matas,1913-01-29,29/01/1913,"rua amalia, 39",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1087,sociedade união das sempre vivas,1913-02-01,01/02/1913,rua senador euzebio,1,0,6c433,licença anual,,,0,0,0,licenca_anual,licenca_anual
1088,sociedade carnavalesca pombinho de ouro,1913-02-01,01/02/1913,"rua fonte da saudade, 89",1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1089,clube dos galopi??,1913-02-25,25/02/1913,"rua do teatro, 5",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1090,grêmio familiar cadeado de bronze,1913-02-30,30/02/1913,"rua senador pompeu, 286",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1091,grupo carnavalesco filhos dos 3 jacarés,1913-02-21,21/02/1913,"rua pedro teles, 33,  jacarepagua",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1092,grupo carnavalesco ? Do rio grando,1913-02-27,27/02/1913,jacarépagua,1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1093,grupo dos aristocráticos,1913-01-31,31/01/1913,jardim zoológico,1,0,6c433,sair no domindo de carnaval,croquis,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1094,grêmio carnavalesco estrela da piedade,1913-01-20,20/01/1913,"rua paraná, 94",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1095,clube dos democraticos,1913-01-15,15/01/1913,rua dos andradas,1,0,6c433,licença anual,,,0,0,0,licenca_anual,licenca_anual
1096,clube dos fidalgos do meier,1913-01-28,28/01/1913,rua carolina meier,1,0,6c433,sair no domindo de carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1097,grêmio carnavalesco anjinhos de ouro,1913-01-29,29/01/1913,guaratiba,1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1098,coligação do arranca rabo,1913-01-22,22/01/1913,"rua do propósito, 20",1,0,6c433,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1099,grupo formado pela família,1913-02-01,01/02/1913,"rua presidente barroso, 84",1,0,6c433,sair no carnaval,,jorge martins honório,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1100,[ensaiar grupo],1912-12-17,17/12/1912,"rua do riachuelo, 147",0,0,6c433,ensaiar grupo,indeferido,henrique de castro lima,0,0,0,ensaio,ensaio
1101,clube tenentes do diabo,1913-01-09,09/01/1913,,1,0,6c433,sair na 3ª feira de carnaval,,arthur aguias,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1102,sociedade gesangverein lira,1913-01-25,25/01/1913,"rua do hospício, 144 a 150",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1103,grupo carnavalesco herois de piedade,1913-01-16,16/01/1913,"travessa paraná, 38",1,0,6c433,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1104,sociedade dançante carnavalesca endiabrados de são christóvão,1913-02-01,01/02/1913,"rua afonso cavalcanti, 197",0,0,6c433,sair no carnaval,indeferido,manoel de azevedo,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1105,grupo carnavalesco flor do mar,1913-01-27,27/01/1913,guaratiba,1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1106,sociedade dançante carnavalesca guerreiros do rio comprido,1913-01-21,21/01/1913,rua leopoldo 160,1,0,6c433,"aprovação de estatuto, licença anual e sair no carnaval",sócios e moradias,prestedes prazeres,0,1,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
1107,grupo carnavalesco caprichosos da estrada real,1913-01-27,27/01/1913,rua borges 39,1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1108,clube dos fenianos,1913-01-20,20/01/1913,"travessa de são francisco de paula, 38",1,0,6c433,licença anual,negociantes e empregados no comércio,,0,0,0,licenca_anual,licenca_anual
1109,grupo carnavalesco espada de ouro,1913-01-17,17/01/1913,"morro do livramento, 46",1,0,6c433,licença anual e sair no carnaval,,belmiro de assis,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1110,sociedade dançante carnavalesca paladinos brasileiros,1913-01-30,30/01/1913,"rua visonde de itauna, 73",1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1111,clube carnavalesco herois cajueiros,1913-01-09,09/01/1913,"praia do cajú, 17",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1112,sociedade dançante carnavalesca união das cores,1913-01-27,27/01/1913,"rua d. carlos I, 129",1,0,6c433,licença anual,diretoria,bazilio julião da silva,0,1,0,licenca_anual,licenca_anual
1113,centro galego,1913-01-25,25/01/1913,"rua da constituição, 38",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1114,grêmio dançante carnavalesco amantes da folia,1913-01-29,29/01/1913,"rua souza franco, 76",1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1115,clube dos democráticos,1913-01-31,31/01/1913,rua dos andradas,1,0,6c433,sair 3ª feira de caranval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1116,grêmio carnavalesco endiabrados dos coqueiros,1913-01-17,17/01/1913,"rua victorino simões, 16, cascadura",0,1,6c433,"aprovação de estatutos, licença anual e sair no carnaval",,eugenio borges,0,0,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
1117,clube dos fenianos,1913-02-01,01/02/1913,,1,0,6c433,passeata 2/2,,,0,0,0,passeata,passeata
1118,clube carnavalesco infantil do leme,1913-01-15,15/01/1913,"ladeira do leme, 159",1,0,6c433,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1119,grupo carnavalesco filhos das matas,1913-02-01,01/02/1913,niterói,1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1120,sociedade recreativa progresso e confiança,1913-01-24,24/01/1913,"rua general silva telles, 128",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1121,clube dos resistentes de piedade,1913-01-25,25/01/1913,"rua assis carneiro, 14",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1122,clube dos ideais,1913-01-28,28/01/1913,"praia de são chritóvão, 79",1,0,6c433,"aprovação dos estatutos, licença anual",,,0,0,0,estatutos_anual,estatutos|licenca_anual
1123,grupo união das mariposas,1913-01-21,21/01/1913,"rua clube atlético, 118",1,0,6c433,sair no carnaval,sócios,alvaro martins senna,0,1,0,desfile_carnavalesco,desfile_carnavalesco
1124,grupo carnavalesco afilhadoos das campinas,1913-01-17,17/01/1913,"rua durão, 8",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1125,grêmio carnavalesco endiabrados dos coqueiros,1913-01-17,17/01/1913,"rua victorino simões, 16, cascadura",1,0,6c433,"aprovação de estatutos, licença anual, sair no carnaval",,,0,0,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
1126,clube carnavalesco vencedores das chamas,1913-01-22,22/01/1913,"rua do saco da olaria, ilha do governador",1,1,6c433,"aprovação de estatutos, licença anual, sair no carnaval",operários e empregados do comércio,,0,0,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
1127,cordão carnavalesco infantil flor de santo cristo,1913-02-01,01/02/1913,"rua santo cristo, 214",1,0,6c433,sair no carnaval,,constancio josé antonio dos santos,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1128,grupo carnavalesco caprichosos de madureira,1913-01-07,07/01/1913,"rua philomena fragoso, 9",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1129,clube carnavalesco progressistas de santa cruz,1913-01-29,29/01/1913,,1,0,6c433,sair no carnaval,croquis,victor A. villar,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1130,clube dos fenianos,1913-02-01,01/02/1913,travessa de são francisco de paula,1,0,6c433,sair no carnaval dia 4/2,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1131,clube carnavalesco caprichosos da vitoria,1913-01-30,30/01/1913,"rua maria josé, 68",1,0,6c433,sair no carnaval dia,croquis,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1132,rancho o portão fecha as onze,1913-01-24,24/01/1913,"rua visconde de sapucai, 208",1,0,6c433,sair no carnaval dia,diretoria,christovão ribeiro,0,1,0,desfile_carnavalesco,desfile_carnavalesco
1133,grêmio dançante carnavalesco facho da liberdade,1913-01-15,15/01/1913,"rua monte alegre, 95",1,0,6c433,licença anual e sair no carnaval,operários,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
1134,estudantina lisbonense,1913-01-31,31/01/1913,,1,0,6c433,sair no carnaval,,josé grala fernandes,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1135,clube carnavalesco caprichosos da mocidade de benfica,1913-01-31,31/01/1913,"rua de benfica, 254",1,0,6c433,licença anual,,,1,0,0,licenca_anual,licenca_anual
1136,grupo carnavalesco faixa de ouro,1913-01-28,28/01/1913,"rua leopolo, 145",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1137,grêmio carnavalesco caprichosos do paraiso,1913-01-30,30 /01/1913,campo grande,1,0,6c433,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
1138,grupo carnavalesco D X,1913-01-31,31/01/1913,"rua visconde de itauna, 117",1,0,6c433,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
1139,olimpio da silveira cardoso,1913-01-28,28/01/1913,"chacara da floresta, 44",1,0,6c433,sair no carnaval com alegoria sobre a bicicleta,,olimpio da silveira cardoso,0,0,0,desfile_carnavalesco,carros_alegorias|desfile_carnavalesco
1140,ignacio francisco de freitas,1913-01-30,30 /01/1913,,1,0,6c433,sair no carnaval com carroça imitando um gramofone,,ignacio francisco de freitas,0,0,0,desfile_carnavalesco,carros_alegorias|desfile_carnavalesco
1141,[teatro],1913-12-31,31/12/1913,,0,0,6c433,baile no teatro carlos gomes,,paschoal secreto,0,0,1,baile,baile
1142,[teatro],1913-01-31,31/01/1913,,1,0,6c433,sair no carnaval com seus artistas,,paschoal secreto,0,0,1,desfile_carnavalesco,desfile_carnavalesco
1143,clube recreio carnavalesco,1913-01-27,27/01/1913,"rua da assembleia, 115",1,0,6c465,aprovação de estatutos e licença anual,,,0,0,0,estatutos_anual,estatutos|licenca_anual
1144,grupo carnavalesco congresso dos operários,1913-03-17,17/03/1913,santa cruz,1,1,6c465,aprovação de estatutos e licença anual,,ivo pereira da silva,0,0,0,estatutos_anual,estatutos|licenca_anual
1145,clube dos fenianos,1913-03-22,22/03/1913,"travessa são francisco de paula, 38",1,0,6c465,sair em passeata dia 23/3,pedido de praças,luiz silva,0,0,0,passeata,passeata
1146,grêmio carnavalesco da magnolia,1913-03-22,22/03/1913,"rua de s. carlos, 111",1,0,6c465,sair em passeata dias 22 e 23/03,,,0,0,0,passeata,passeata
1147,grêmio recreativo carnavalesco flor da primavera,1913-03-14,14/03/1913,rua cardoso junior 397,1,0,6c465,sair no sábado de aleluia,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
